Reaction	A01	A02	B01	B02	C01	C02	D01	D02	E01	E02	F01	F02	G01	H01	H25361	H25362	H25363	H25364	H25365
26DAPLLATi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2HBO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2HMCOXT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2HYDOGCOAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2MBCOATA	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
2S6HCC	0	0	0	0	0	0	0	0	0	0	0	0	3.309400805	0	0	0	0	0	0
34DHOXPEGOX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34HPPORdc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3HAD100	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD10M12	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD11M12	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD120	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD12M14	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD13M14	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD140	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD14M16	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD15M16	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD160	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD180	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD40	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD4M6	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD5M6	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD60	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD6M8	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD7M8	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD80	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3HAD8M10	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3HAD9M10	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR100	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR10M11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OAR10M12	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR11M12	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR120	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR12M13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OAR12M14	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR13M14	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR140	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR14M15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OAR14M16	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR15M16	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR160	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR180	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR40	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR4M5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OAR4M6	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR5M6	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR60	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR6M7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OAR6M8	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR7M8	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR80	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAR8M10	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAR8M9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OAR9M10	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS100	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAS10M12	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS11M12	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS120	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAS12M14	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS13M14	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS140	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAS160	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAS180	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAS3M4	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS4M3O6	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS4M6	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS5M6	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS60	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAS6M8	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS7M8	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS80	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
3OAS8M10	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
3OAS9M10	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
4ABZt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4HTHDR	0	0	0	0	0.015675271	0	0.001840232	0	0	0	0	0	0.023784124	0	0	0	0	0	0
4HTHDS	0	0	0	0	0.015675271	0	0.001840232	0	0	0	0	0	0.023784124	0	0	0	0	0	0
4NTPPH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5DOAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5HISAH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5HLTDL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5HXKYNDCL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5MTHFGLUNFT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6PGALSZ	0	0	0	1000	250.6940262	0	-29.43076755	0	0	0	0	0	380.3786211	0	0	0	0	0	0
6PGALSZ2i	0	0	0	-1000	-250.6940262	0	29.43076755	0	0	0	0	0	-380.3786211	0	0	0	0	0	0
6PHBG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6PHBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6PT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB6PGH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB6PGH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABNTHL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABTOXy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABUTD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACACT1r	0	0	0	1.118335975	0.176309348	0	0.020698217	0	0	0	0	0	0.267514579	0	0	0	0	0	0
ACACT2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACACT3r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACACT4r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACACT5r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACACT6r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACACT7r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACALD	0	0	0	-146.1597778	-248.2742178	0	14.6510611	0	0	0	0	0	-331.1317243	0	0	0	0	0	0
ACALDt	0	0	0	853.8402222	2.419808419	0	-7.993807401	0	0	0	0	0	49.24689683	0	0	0	0	0	0
ACBIPGT	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
ACCOAC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCOALYS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACEDIPIT	0	0	0	0	-0.015675271	0	-0.001840232	0	0	0	0	0	-0.023784124	0	0	0	0	0	0
ACGAMT	0	0	0	0.021538723	0.003395651	0	0.00039864	0	0	0	0	0	0.005152228	0	0	0	0	0	0
ACGApts	0	0	0	0	0	0	0	0	0	0	0	0	0.111648733	0	0	0	0	0	0
ACITL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACKr	0	0	0	-845.9547836	-0.550931146	0	-29.42892732	0	0	0	0	0	-49.72064586	0	0	0	0	0	0
ACNAM9PL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACNAMS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPAT140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPAT160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPAT180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPATAI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPATAI17	0	0	0	0.169320282	0.0266939	0	0.003133788	0	0	0	0	0	0.040502716	0	0	0	0	0	0
ACOAAGPATI14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPATI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPATI16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOAAGPATI17	0	0	0	0.169320282	0.0266939	0	0.003133788	0	0	0	0	0	0.040502716	0	0	0	0	0	0
ACOASL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOATA	0	0	0	0	0	0	0.006267576	0	0	0	0	0	0	0	0	0	0	0	0
ACP1_FMN_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACPS1	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
ACRYLCOAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTNR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACtr	0	0	0	-845.9547836	-0.566606417	0	-29.43076755	0	0	0	0	0	-49.85607871	0	0	0	0	0	0
ADA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCOBASr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYRS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADK1	0	0	0	177.2707419	61.02499336	0	-29.43076755	0	0	0	0	0	-350.2082549	0	0	0	0	0	0
ADK10	0	0	0	-0.083570881	-0.01511591	0	-0.001546734	0	0	0	0	0	-0.019990798	0	0	0	0	0	0
ADK11	0	0	0	0.083570881	0	0	0.001546734	0	0	0	0	0	0.019990798	0	0	0	0	0	0
ADK2	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
ADK3	0	0	0	-1.189962763	-0.18069242	0	-0.022023889	0	0	0	0	0	-0.284648258	0	0	0	0	0	0
ADK5	0	0	0	827.673536	-60.08361066	0	-29.29551541	0	0	0	0	0	380.3786211	0	0	0	0	0	0
ADK7	0	0	0	-1000	-250.6940262	0	29.40453646	0	0	0	0	0	-380.3786211	0	0	0	0	0	0
ADK8	0	0	0	-0.866661284	-0.006909127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADK9	0	0	0	0	-0.006909127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADMDC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADNCYC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADNK1	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
ADNUC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADOCBIK	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
ADOCBLS	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
ADP1P	0	0	0	-1000	-250.6940262	0	-29.43076755	0	0	0	0	0	-354.93259	0	0	0	0	0	0
ADPRDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADSL1r	0	0	0	0.595519055	0.09388554	0	0.011021896	0	0	0	0	0	0.142452745	0	0	0	0	0	0
ADSL2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADSS	0	0	0	0.595519055	0.09388554	0	0.011021896	0	0	0	0	0	0.142452745	0	0	0	0	0	0
AGAGGCERH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGDC	0	0	0	0	0	0	0	0	0	0	0	0	0.111648733	0	0	0	0	0	0
AGLPET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT180	0	0	0	0	0	0	0.003133788	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHC	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
AHCYSNS_r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHMMPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHPPM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIHPDCOATA	0	0	0	0.338640564	0.0533878	0	0.006267576	0	0	0	0	0	0.081005431	0	0	0	0	0	0
AKP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAALA	0	0	0	0.099428756	0.015675271	0	0.001840232	0	0	0	0	0	0.023784124	0	0	0	0	0	0
ALAASP1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAASPabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAGLN1c	0	0	0	1.365323667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAGLNabc	0	0	0	1.365323667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAGLU1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAGLUabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAGLY1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAGLYabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAHIS1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAHISabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALALEU1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALALEUabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAPAT4te	0	0	0	978.6711873	0	0	-29.38800932	0	0	0	0	0	0	0	0	0	0	0	0
ALAPGPL	0	0	0	0.007179574	0.001131884	0	0.00013288	0	0	0	0	0	0.001717409	0	0	0	0	0	0
ALAR	0	0	0	1000	250.4120929	0	-29.42110749	0	0	0	0	0	379.950843	0	0	0	0	0	0
ALATHR1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALATHRabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAt2	0	0	0	21.21912541	250.6940262	0	0	0	0	0	0	0	380.3786211	0	0	0	0	0	0
ALCD19	0	0	0	-1000	-250.6940262	0	-29.43076755	0	0	0	0	0	-380.3786211	0	0	0	0	0	0
ALCD2x	0	0	0	-1000	-250.6940262	0	22.6448685	0	0	0	0	0	-380.3786211	0	0	0	0	0	0
ALKP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMAGLL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMANAPEr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMANK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMMCL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMMQLT8	0	0	0	0.024619659	0.00388137	0	0	0	0	0	0	0	0.005889212	0	0	0	0	0	0
AMMQT7rev	0	0	0	0.024619659	0.00388137	0	0.000455662	0	0	0	0	0	0.005889212	0	0	0	0	0	0
AMMQT8r	0	0	0	-0.012309829	-0.001940685	0	0.000227831	0	0	0	0	0	-0.002944606	0	0	0	0	0	0
AMPMS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPTASECG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMPTASEGC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMZMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANANBGANANT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANANGAANT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANMNLH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APAT	0	0	0	0	0.015675271	0	0.001840232	0	0	0	0	0	0.023784124	0	0	0	0	0	0
APOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARAI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARBTpts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARBabc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGN	0	0	0	0.012309829	0	0	0.000227831	0	0	0	0	0	0	0	0	0	0	0	0
ARGSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGabc	0	0	0	0.993041272	0.154615541	0	0.018379257	0	0	0	0	0	0.234598515	0	0	0	0	0	0
ASAD	0	0	0	0	-0.015675271	0	-0.001840232	0	0	0	0	0	-0.023784124	0	0	0	0	0	0
ASNS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASNS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASNt2r	0	0	0	0.798379796	36.85318711	0	-11.10175747	0	0	0	0	0	247.2209017	0	0	0	0	0	0
ASPCT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPK	0	0	0	0	0.015675271	0	0.001840232	0	0	0	0	0	0.023784124	0	0	0	0	0	0
ASPTA	0	0	0	-0.338640564	-0.037712529	0	-0.004427344	0	0	0	0	0	-3.366622112	0	0	0	0	0	0
ASPt2r	0	0	0	1.055258286	-250.6940262	0	0.023211237	0	0	0	0	0	-250.0393298	0	0	0	0	0	0
ATPS4	0	0	0	1000	178.3101771	0	29.43076755	0	0	0	0	0	380.3786211	0	0	0	0	0	0
BACCL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACCLi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAMHH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFAPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BGBGCGH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BGLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BGLA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BGSLGCGH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BIACt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BIACt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BPNT	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
BTNPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BUAMDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BURTADH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAP_NR	0	0	0	927.4610337	250.6940262	0	29.43076755	0	0	0	0	0	313.3261245	0	0	0	0	0	0
CARTNLMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAt4i	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
CBIAT	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
CBPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBZALDDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCOAOAAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD2abc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD2t6r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDPEAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDPGLYCGPT	0	0	0	0.021538723	0.003395651	0	0.00039864	0	0	0	0	0	0.005152228	0	0	0	0	0	0
CEBALAOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELBpts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGLYabc	0	0	0	0.012309829	0.001940685	0	0.000227831	0	0	0	0	0	0.002944606	0	0	0	0	0	0
CHOLD	0	0	0	1000	250.6940262	0	29.43076755	0	0	0	0	0	380.3786211	0	0	0	0	0	0
CHOLDH	0	0	0	-1000	-250.6940262	0	-29.43076755	0	0	0	0	0	-380.3786211	0	0	0	0	0	0
CHOLK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHORS	0	0	0	0	0	0	0	0	0	0	0	0	3.309400805	0	0	0	0	0	0
CHRPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CITRH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS180	0	0	0	0.042330071	0.006673475	0	0.000783447	0	0	0	0	0	0.010125679	0	0	0	0	0	0
CLPNSAI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSAI17	0	0	0	0.042330071	0.006673475	0	0.000783447	0	0	0	0	0	0.010125679	0	0	0	0	0	0
CLPNSI14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSI16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSI17	0	0	0	0.042330071	0.006673475	0	0.000783447	0	0	0	0	0	0.010125679	0	0	0	0	0	0
CLPOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMLDC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMZNH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
